itemCode,name,barcode,price,lastUpdated
718967,Panacity Pan Semillas 580g,7798233800285,"$  2.500,0",20/11/24 13:57
718702,Panacity Pan Semillas Sin Sal 410g,7798233800193,"$  1.900,0",30/09/24 15:36
3944,Panko Ichiba 1 kg ,,"$  1.280,0",10/05/23 09:24
3943,Panko Ichiba Blanco/Naranja 500g,,"$  1.650,0",10/05/23 09:24
7502,Panmana Pan de Hamburguesa ,7795513237793,"$  7.500,0",05/02/25 13:27
7502,Panmana Pan de Hamburguesa ,7795513237793,"$  7.900,0",04/04/25 11:24
7502,Panmana Pan de Hamburguesa ,7795513237793,"$  8.100,0",20/05/25 10:35
7502,Panmana Pan de Hamburguesa ,7795513237793,"$  8.300,0",20/05/25 10:35
7503,Panmana Pan de Lomo,7795513237809,"$  7.200,0",05/02/25 13:27
7503,Panmana Pan de Lomo,7795513237809,"$  7.500,0",04/04/25 11:24
7503,Panmana Pan de Lomo,7795513237809,"$  7.700,0",20/05/25 10:35
7503,Panmana Pan de Lomo,7795513237809,"$  8.300,0",20/05/25 10:35
7505,Panmana Pan Rallado,7795513237823,"$  9.900,0",05/02/25 13:27
7505,Panmana Pan Rallado,7795513237823,"$  10.300,0",04/04/25 11:24
7505,Panmana Pan Rallado,7795513237823,"$  10.500,0",20/05/25 10:35
7505,Panmana Pan Rallado,7795513237823,"$  10.800,0",20/05/25 10:35
7504,Panmana Premezcla,7795513237816,"$  11.300,0",05/02/25 13:27
7504,Panmana Premezcla,7795513237816,"$  11.900,0",04/04/25 11:24
7504,Panmana Premezcla,7795513237816,"$  12.100,0",20/05/25 10:35
7504,Panmana Premezcla,7795513237816,"$  12.500,0",20/05/25 10:35
11795,Parma Jengibre Raiz Molida ,00011795,"$  750,0",17/04/25 10:51
11795,Parma Jengibre Raiz Molida ,00011795,"$  7.500,0",17/04/25 10:51
9510,Pascual Toso Cabernet Sauvignon 2019 750 Ml,7791670003738,"$  1.150,0",10/05/23 09:24
9509,Pascual Toso Malbec 2019 750 Ml,7791670019807,"$  1.150,0",10/05/23 09:24
11893,Paso a Paso Garage Malbec Organico 750ml,00011893,"$  16.100,0",16/05/25 13:30
11893,Paso a Paso Garage Malbec Organico 750ml,00011893,"$  20.400,0",16/05/25 13:30
9580,Paso a Paso Garage Orange Field Blend 750ml,00009580,"$  18.800,0",16/05/25 13:30
9580,Paso a Paso Garage Orange Field Blend 750ml,00009580,"$  23.800,0",16/05/25 13:30
11890,Paso a Paso Las Criollas de Don Graciano Field Blend Rose 750ml,00011890,"$  12.900,0",16/05/25 13:30
11890,Paso a Paso Las Criollas de Don Graciano Field Blend Rose 750ml,00011890,"$  16.300,0",16/05/25 13:30
11891,Paso a Paso Las Criollas de Don Graciano Grande 750ml,7798395160050,"$  12.900,0",16/05/25 13:30
11891,Paso a Paso Las Criollas de Don Graciano Grande 750ml,7798395160050,"$  16.300,0",16/05/25 13:30
11892,Paso a Paso Las Criollas de Don Graciano Tinto Clarette 750ml,00011892,"$  12.900,0",16/05/25 13:30
11892,Paso a Paso Las Criollas de Don Graciano Tinto Clarette 750ml,00011892,"$  16.300,0",16/05/25 13:30
781230,Pastas Monona de Trigo Candeal Calamari 500g,,"$  9.200,0",02/07/25 10:29
781230,Pastas Monona de Trigo Candeal Calamari 500g,,"$  7.000,0",02/07/25 10:29
718872,Pastas Monona de Trigo Candeal con Espinacas Fetucchini 500g,7798421040233,"$  8.600,0",21/02/25 16:47
718872,Pastas Monona de Trigo Candeal con Espinacas Fetucchini 500g,7798421040233,"$  8.900,0",02/05/25 11:54
718872,Pastas Monona de Trigo Candeal con Espinacas Fetucchini 500g,7798421040233,"$  9.200,0",02/07/25 10:29
718872,Pastas Monona de Trigo Candeal con Espinacas Fetucchini 500g,7798421040233,"$  9.400,0",02/07/25 10:29
11962,Pastas Monona de Trigo Candeal con Espinacas Fusili 500g,7798421040103,"$  8.600,0",21/02/25 16:47
11962,Pastas Monona de Trigo Candeal con Espinacas Fusili 500g,7798421040103,"$  8.900,0",02/05/25 11:54
11962,Pastas Monona de Trigo Candeal con Espinacas Fusili 500g,7798421040103,"$  9.200,0",02/07/25 10:29
11962,Pastas Monona de Trigo Candeal con Espinacas Fusili 500g,7798421040103,"$  9.400,0",02/07/25 10:29
11960,Pastas Monona de Trigo Candeal con Espinacas Maccheroni 500g,00011960,"$  8.600,0",21/02/25 16:47
11960,Pastas Monona de Trigo Candeal con Espinacas Maccheroni 500g,00011960,"$  8.900,0",02/05/25 11:54
11960,Pastas Monona de Trigo Candeal con Espinacas Maccheroni 500g,00011960,"$  9.200,0",02/07/25 10:29
11960,Pastas Monona de Trigo Candeal con Espinacas Maccheroni 500g,00011960,"$  9.400,0",02/07/25 10:29
11963,Pastas Monona de Trigo Candeal con Espinacas Spaccatelli 550g,00011963,"$  8.600,0",21/02/25 16:47
11963,Pastas Monona de Trigo Candeal con Espinacas Spaccatelli 550g,00011963,"$  8.900,0",02/05/25 11:54
11963,Pastas Monona de Trigo Candeal con Espinacas Spaccatelli 550g,00011963,"$  9.200,0",02/07/25 10:29
11963,Pastas Monona de Trigo Candeal con Espinacas Spaccatelli 550g,00011963,"$  9.400,0",02/07/25 10:29
11961,Pastas Monona de Trigo Candeal con Espinacas Tortiglioni 500g,7798421040110,"$  8.600,0",21/02/25 16:47
11961,Pastas Monona de Trigo Candeal con Espinacas Tortiglioni 500g,7798421040110,"$  8.900,0",02/05/25 11:54
11961,Pastas Monona de Trigo Candeal con Espinacas Tortiglioni 500g,7798421040110,"$  9.200,0",02/07/25 10:29
11961,Pastas Monona de Trigo Candeal con Espinacas Tortiglioni 500g,7798421040110,"$  9.400,0",02/07/25 10:29
718818,Pastas Monona de Trigo Candeal con Tinta de Calamar Spaghettini 500g,7798421040240,"$  18.400,0",21/02/25 16:47
718818,Pastas Monona de Trigo Candeal con Tinta de Calamar Spaghettini 500g,7798421040240,"$  19.200,0",02/05/25 11:54
718818,Pastas Monona de Trigo Candeal con Tinta de Calamar Spaghettini 500g,7798421040240,"$  19.900,0",02/07/25 10:29
718818,Pastas Monona de Trigo Candeal con Tinta de Calamar Spaghettini 500g,7798421040240,"$  20.300,0",02/07/25 10:29
717656,Pastas Monona de Trigo Candeal Fettuccine 500g,,"$  6.600,0",02/05/25 11:54
717656,Pastas Monona de Trigo Candeal Fettuccine 500g,,"$  6.900,0",02/07/25 10:29
717656,Pastas Monona de Trigo Candeal Fettuccine 500g,,"$  7.000,0",02/07/25 10:29
11952,Pastas Monona de Trigo Candeal Fusili 500g,7798421040028,"$  6.600,0",02/05/25 11:54
11952,Pastas Monona de Trigo Candeal Fusili 500g,7798421040028,"$  6.900,0",02/07/25 10:29
11952,Pastas Monona de Trigo Candeal Fusili 500g,7798421040028,"$  7.000,0",02/07/25 10:29
11956,Pastas Monona de Trigo Candeal Integral Fusili 500g,7798421040073,"$  6.600,0",02/05/25 11:54
11956,Pastas Monona de Trigo Candeal Integral Fusili 500g,7798421040073,"$  6.900,0",02/07/25 10:29
11956,Pastas Monona de Trigo Candeal Integral Fusili 500g,7798421040073,"$  7.000,0",02/07/25 10:29
11957,Pastas Monona de Trigo Candeal Integral Spaccatelli 500g,00011957,"$  6.600,0",02/05/25 11:54
11957,Pastas Monona de Trigo Candeal Integral Spaccatelli 500g,00011957,"$  6.900,0",02/07/25 10:29
11957,Pastas Monona de Trigo Candeal Integral Spaccatelli 500g,00011957,"$  7.000,0",02/07/25 10:29
11955,Pastas Monona de Trigo Candeal Integral Tortiglioni 500g,7798421040097,"$  6.600,0",02/05/25 11:54
11955,Pastas Monona de Trigo Candeal Integral Tortiglioni 500g,7798421040097,"$  6.900,0",02/07/25 10:29
11955,Pastas Monona de Trigo Candeal Integral Tortiglioni 500g,7798421040097,"$  7.000,0",02/07/25 10:29
11950,Pastas Monona de Trigo Candeal Maccheroni 500g,00011950,"$  6.600,0",02/05/25 11:54
11950,Pastas Monona de Trigo Candeal Maccheroni 500g,00011950,"$  6.900,0",02/07/25 10:29
11950,Pastas Monona de Trigo Candeal Maccheroni 500g,00011950,"$  7.000,0",02/07/25 10:29
717654,Pastas Monona de Trigo Candeal Mafaldine 500g,,"$  8.600,0",21/02/25 16:47
717654,Pastas Monona de Trigo Candeal Mafaldine 500g,,"$  8.900,0",02/05/25 11:54
717654,Pastas Monona de Trigo Candeal Mafaldine 500g,,"$  9.200,0",02/07/25 10:29
717654,Pastas Monona de Trigo Candeal Mafaldine 500g,,"$  9.400,0",02/07/25 10:29
781229,Pastas Monona de Trigo Candeal Medio Pacheri 500g,7798421040059,"$  6.900,0",02/07/25 10:29
781229,Pastas Monona de Trigo Candeal Medio Pacheri 500g,7798421040059,"$  7.000,0",02/07/25 10:29
11959,Pastas Monona de Trigo Candeal Multicolor Fusili 500g,7198221040141,"$  8.600,0",21/02/25 16:47
11959,Pastas Monona de Trigo Candeal Multicolor Fusili 500g,7198221040141,"$  8.900,0",02/05/25 11:54
11959,Pastas Monona de Trigo Candeal Multicolor Fusili 500g,7198221040141,"$  9.200,0",02/07/25 10:29
11959,Pastas Monona de Trigo Candeal Multicolor Fusili 500g,7198221040141,"$  9.400,0",02/07/25 10:29
11958,Pastas Monona de Trigo Candeal Multicolor Tortiglioni 500g,7798421040158,"$  8.600,0",21/02/25 16:47
11958,Pastas Monona de Trigo Candeal Multicolor Tortiglioni 500g,7798421040158,"$  8.900,0",02/05/25 11:54
11958,Pastas Monona de Trigo Candeal Multicolor Tortiglioni 500g,7798421040158,"$  9.200,0",02/07/25 10:29
11958,Pastas Monona de Trigo Candeal Multicolor Tortiglioni 500g,7798421040158,"$  9.400,0",02/07/25 10:29
11954,Pastas Monona de Trigo Candeal Paccheri 500g,,"$  6.600,0",02/05/25 11:54
11954,Pastas Monona de Trigo Candeal Paccheri 500g,,"$  6.900,0",02/07/25 10:29
11954,Pastas Monona de Trigo Candeal Paccheri 500g,,"$  7.000,0",02/07/25 10:29
11953,Pastas Monona de Trigo Candeal Sapaccatelli 500g,7798421040035,"$  6.600,0",02/05/25 11:54
11953,Pastas Monona de Trigo Candeal Sapaccatelli 500g,7798421040035,"$  6.900,0",02/07/25 10:29
11953,Pastas Monona de Trigo Candeal Sapaccatelli 500g,7798421040035,"$  7.000,0",02/07/25 10:29
717655,Pastas Monona de Trigo Candeal Spaghettini 500g,,"$  6.600,0",02/05/25 11:54
717655,Pastas Monona de Trigo Candeal Spaghettini 500g,,"$  6.900,0",02/07/25 10:29
717655,Pastas Monona de Trigo Candeal Spaghettini 500g,,"$  7.000,0",02/07/25 10:29
11951,Pastas Monona de Trigo Candeal Tortiglioni 500g,7798421040042,"$  6.600,0",02/05/25 11:54
11951,Pastas Monona de Trigo Candeal Tortiglioni 500g,7798421040042,"$  6.900,0",02/07/25 10:29
11951,Pastas Monona de Trigo Candeal Tortiglioni 500g,7798421040042,"$  7.000,0",02/07/25 10:29
166150,PastaZara Cous Cous 500g,8004350131850,"$  8.200,0",03/01/24 12:04
781629,Pasticcino Alfajor Dubai 55g,,"$  2.600,0",21/07/25 09:02
6390,Pasticcino Cantuccini 150gr,7798182730657,"$  3.300,0",26/03/24 16:05
7364,Pasticcino Cantuccini de Almendras 150gr,7798182730909,"$  3.300,0",26/03/24 16:05
6680,Pasticcino Cookie americana avena con pasas y nueces,7798182730695,"$  3.300,0",26/03/24 16:05
6679,Pasticcino Cookie Americana Chocolate con Chips 180gr,7798182730664,"$  3.300,0",26/03/24 16:05
6244,Pasticcino Cookies Americana,7798182730688,"$  5.050,0",26/03/24 16:05
6854,Pasticcino Cookies limon 120gr,7798182730022,"$  5.050,0",26/03/24 16:05
7324,Pasticcino Cookies Vainilla y Chips de chocolate 150 gr,7798182730930,"$  5.050,0",26/03/24 16:05
7326,Pasticcino Cuadrados de Limon 180gr,7798182730893,"$  5.050,0",26/03/24 16:05
166062,Pasticcino Galetita Plasir Chocolate 105g,7798182731241,"$  4.100,0",26/03/24 16:05
7325,Pasticcino Minicookies Limon 120gr,7798182730879,"$  3.900,0",26/03/24 16:05
10708,Pasticcino Minicookies Limón sin Tacc 120gr ,7798182731180,"$  3.900,0",26/03/24 16:05
10707,Pasticcino Minicookies Vainilla y Chips sin Tacc 120gr ,7798182731173,"$  3.900,0",26/03/24 16:05
6391,Pasticcino Stroopwafel Relleno de Caramelo 170gr,7798182730848,"$  6.350,0",26/03/24 16:05
7858,Pasticcino Vegacookies Coco y Amapola 140gr,7798182730961,"$  4.050,0",19/12/23 10:14
7859,Pasticcino Waffles Estilo Belga,7798182730923,"$  3.550,0",26/03/24 16:05
717657,Pastizales Nativos Carne,,"$  0,0",25/04/24 16:01
780895,Patagonia Gourmet Aceite de Oliva 500ml,727373156065,"$  20.400,0",29/04/25 16:22
780895,Patagonia Gourmet Aceite de Oliva 500ml,727373156065,"$  30.800,0",29/04/25 16:22
780869,Patagonia Gourmet Aceite de Oliva Organico 250ml,,"$  30.800,0",29/04/25 16:22
780869,Patagonia Gourmet Aceite de Oliva Organico 250ml,,"$  20.400,0",29/04/25 16:22
166129,Patagonia Grains Almohadillas Frutilla 100g,763571717493,"$  900,0",12/02/25 13:09
166129,Patagonia Grains Almohadillas Frutilla 100g,763571717493,"$  1.100,0",13/05/25 12:17
166129,Patagonia Grains Almohadillas Frutilla 100g,763571717493,"$  1.300,0",13/05/25 12:17
8952,Patagonia Grains Anillitos Frutales 100gr,763571717448,"$  1.000,0",12/02/25 13:09
8952,Patagonia Grains Anillitos Frutales 100gr,763571717448,"$  1.100,0",13/05/25 12:17
8952,Patagonia Grains Anillitos Frutales 100gr,763571717448,"$  1.300,0",13/05/25 12:17
7277,Patagonia Grains Bolitas Chocolatadas 100g,763571717431,"$  1.000,0",12/02/25 13:09
7277,Patagonia Grains Bolitas Chocolatadas 100g,763571717431,"$  1.100,0",13/05/25 12:17
7277,Patagonia Grains Bolitas Chocolatadas 100g,763571717431,"$  1.300,0",13/05/25 12:17
11740,Patagonia Grains Choco Picos 100gr,763571717455,"$  1.000,0",12/02/25 13:09
11740,Patagonia Grains Choco Picos 100gr,763571717455,"$  1.100,0",13/05/25 12:17
11740,Patagonia Grains Choco Picos 100gr,763571717455,"$  1.300,0",13/05/25 12:17
3955,Patagonia Grains Copos de Maíz c/a Sin Tacc,763571717462,"$  1.100,0",13/05/25 12:17
3955,Patagonia Grains Copos de Maíz c/a Sin Tacc,763571717462,"$  1.300,0",13/05/25 12:17
8950,Patagonia Grains Copos de Maiz con azucar 100gr,763571717479,"$  1.100,0",13/05/25 12:17
8950,Patagonia Grains Copos de Maiz con azucar 100gr,763571717479,"$  1.300,0",13/05/25 12:17
11411,Patagonia Grains Copos de Maíz Sin Tacc s/a,7798197300098,"$  1.100,0",13/05/25 12:17
11411,Patagonia Grains Copos de Maíz Sin Tacc s/a,7798197300098,"$  1.300,0",13/05/25 12:17
10918,Patagonia Grains Granola con Almendras 250gr ,7798197300357,"$  3.500,0",12/02/25 13:09
10918,Patagonia Grains Granola con Almendras 250gr ,7798197300357,"$  3.800,0",13/05/25 12:17
10918,Patagonia Grains Granola con Almendras 250gr ,7798197300357,"$  4.200,0",13/05/25 12:17
13433,Patagonia Grains Granola con Almendras 500g,763571717653,"$  5.300,0",12/02/25 13:09
13433,Patagonia Grains Granola con Almendras 500g,763571717653,"$  7.000,0",13/05/25 12:17
13433,Patagonia Grains Granola con Almendras 500g,763571717653,"$  7.600,0",13/05/25 12:17
13432,Patagonia Grains Granola Crocante 250g,763571717622,"$  2.700,0",12/02/25 13:09
13432,Patagonia Grains Granola Crocante 250g,763571717622,"$  2.900,0",13/05/25 12:17
13432,Patagonia Grains Granola Crocante 250g,763571717622,"$  4.200,0",13/05/25 12:17
10607,Patagonia Grains Granola Crocante 500gr,763571717608,"$  5.300,0",12/02/25 13:09
10607,Patagonia Grains Granola Crocante 500gr,763571717608,"$  5.800,0",13/05/25 12:17
10607,Patagonia Grains Granola Crocante 500gr,763571717608,"$  7.600,0",13/05/25 12:17
718031,Patagonia Grains Granola de almendras sin azucar 250gr,763571717646,"$  3.700,0",12/02/25 13:09
718031,Patagonia Grains Granola de almendras sin azucar 250gr,763571717646,"$  4.000,0",13/05/25 12:17
718031,Patagonia Grains Granola de almendras sin azucar 250gr,763571717646,"$  4.200,0",13/05/25 12:17
718032,Patagonia Grains Granola de almendras sin azucar 500gr,,"$  6.800,0",12/02/25 13:09
718032,Patagonia Grains Granola de almendras sin azucar 500gr,,"$  7.500,0",13/05/25 12:17
718032,Patagonia Grains Granola de almendras sin azucar 500gr,,"$  7.600,0",13/05/25 12:17
8226,Patagonia Grains Hojuelas Avellana 10g,7798197300043,"$  1.300,0",12/02/25 13:09
8226,Patagonia Grains Hojuelas Avellana 10g,7798197300043,"$  1.400,0",13/05/25 12:17
8226,Patagonia Grains Hojuelas Avellana 10g,7798197300043,"$  1.500,0",13/05/25 12:17
8224,Patagonia Grains Hojuelas Chocolate 100g,7798197300050,"$  1.300,0",12/02/25 13:09
8224,Patagonia Grains Hojuelas Chocolate 100g,7798197300050,"$  1.400,0",13/05/25 12:17
8224,Patagonia Grains Hojuelas Chocolate 100g,7798197300050,"$  1.500,0",13/05/25 12:17
7862,Patagonia Grains Hojuelas de Arroz y Maiz TODAS,00007862,"$  1.300,0",12/02/25 13:09
7862,Patagonia Grains Hojuelas de Arroz y Maiz TODAS,00007862,"$  1.400,0",13/05/25 12:17
7862,Patagonia Grains Hojuelas de Arroz y Maiz TODAS,00007862,"$  1.500,0",13/05/25 12:17
717208,Patagonia Grains Hojuelas Delis limon 50 g ,,"$  1.200,0",12/02/25 13:09
717208,Patagonia Grains Hojuelas Delis limon 50 g ,,"$  1.400,0",13/05/25 12:17
717208,Patagonia Grains Hojuelas Delis limon 50 g ,,"$  1.500,0",13/05/25 12:17
8225,Patagonia Grains Hojuelas Frutilla 100g,7798197300029,"$  1.300,0",12/02/25 13:09
8225,Patagonia Grains Hojuelas Frutilla 100g,7798197300029,"$  1.400,0",13/05/25 12:17
8225,Patagonia Grains Hojuelas Frutilla 100g,7798197300029,"$  1.500,0",13/05/25 12:17
8227,Patagonia Grains Hojuelas Limon 100g,7798197300036,"$  1.300,0",12/02/25 13:09
8227,Patagonia Grains Hojuelas Limon 100g,7798197300036,"$  1.400,0",13/05/25 12:17
8227,Patagonia Grains Hojuelas Limon 100g,7798197300036,"$  1.500,0",13/05/25 12:17
781140,Patagonia Te Hebras Arandano con Frutos Rojos y Naranja 80g,,"$  7.700,0",29/05/25 08:40
781141,Patagonia Te Hebras Berry Chai 80g,,"$  7.700,0",29/05/25 08:40
781144,Patagonia Te Hebras Chai 80g,,"$  7.700,0",29/05/25 08:54
781142,Patagonia Te Hebras Verde Sencha con Anana y Coco 80g,,"$  7.700,0",29/05/25 08:49
781145,"Patagonia Te Hebras Verde Sencha con Tilo, Melisa, Naranja, Rosas y Vainilla 80g",,"$  7.700,0",29/05/25 08:54
781393,Patio Bandeja Madera Ovalada,,"$  38.800,0",14/06/25 13:13
8839,Patio Bohemia Chica Mate ,30300001,"$  39.000,0",06/02/25 15:47
8839,Patio Bohemia Chica Mate ,30300001,"$  42.900,0",06/02/25 15:47
8849,Patio Bohemia Grande ,30300002,"$  50.600,0",06/02/25 15:47
8849,Patio Bohemia Grande ,30300002,"$  55.600,0",06/02/25 15:47
717737,Patio Cesta con Plato,30300023,"$  35.500,0",06/02/25 15:47
717737,Patio Cesta con Plato,30300023,"$  36.000,0",06/02/25 15:47
8842,Patio Cilindro Chico ,30300004,"$  17.600,0",23/10/24 12:09
10721,Patio Cilindro Chico / Combinado con Plato,30300006,"$  25.600,0",23/10/24 12:09
718324,Patio Cilindro Chico Arena con Plato,30300028,"$  24.000,0",23/10/24 12:09
8843,Patio Cilindro Chico Combinado,30300005,"$  19.800,0",23/10/24 12:09
8840,Patio Cilindro Grande / Combinado,30300007,"$  28.300,0",23/10/24 12:09
8841,Patio Cilindro Grande / Combinado Con Plato ,30300010,"$  33.700,0",23/10/24 12:09
8847,Patio Cilindro Grande Arena Con Plato,30300003,"$  29.700,0",23/10/24 12:09
9403,Patio Colgante Chica,30300011,"$  21.800,0",06/02/25 15:47
9403,Patio Colgante Chica,30300011,"$  24.000,0",06/02/25 15:47
9402,Patio Colgante Grande,30300012,"$  31.000,0",06/02/25 15:47
9402,Patio Colgante Grande,30300012,"$  34.100,0",06/02/25 15:47
717740,Patio Florero,30300026,"$  28.900,0",06/02/25 15:47
717740,Patio Florero,30300026,"$  31.800,0",06/02/25 15:47
717739,Patio Jabonera,30300025,"$  15.400,0",06/02/25 15:47
717739,Patio Jabonera,30300025,"$  16.900,0",06/02/25 15:47
717738,Patio Jarra,30300024,"$  32.200,0",06/02/25 15:47
717738,Patio Jarra,30300024,"$  35.400,0",06/02/25 15:47
8848,Patio Maceta Ballena ,30300013,"$  11.300,0",06/02/25 15:47
8848,Patio Maceta Ballena ,30300013,"$  20.500,0",06/02/25 15:47
11561,Patio Maceta Colgante Cesta ,30300014,"$  29.200,0",06/02/25 15:47
11561,Patio Maceta Colgante Cesta ,30300014,"$  32.000,0",06/02/25 15:47
13589,Patio Maceta Cuadrada ,30300021,"$  25.100,0",06/02/25 15:47
13589,Patio Maceta Cuadrada ,30300021,"$  26.000,0",06/02/25 15:47
11560,Patio Maceta Cuadrada con Plato ,30300015,"$  30.300,0",06/02/25 15:47
11560,Patio Maceta Cuadrada con Plato ,30300015,"$  33.000,0",06/02/25 15:47
166007,Patio Maceta Pintor,30300022,"$  65.000,0",06/02/25 15:47
166007,Patio Maceta Pintor,30300022,"$  71.000,0",06/02/25 15:47
11352,Patio Maceta Tubo ,30300016,"$  20.230,0",06/02/25 15:47
11352,Patio Maceta Tubo ,30300016,"$  22.100,0",06/02/25 15:47
11353,Patio Maceta Tubo con Plato,30300017,"$  31.600,0",06/02/25 15:47
11353,Patio Maceta Tubo con Plato,30300017,"$  34.800,0",06/02/25 15:47
780859,Patio Mate de Ceramica,780859,"$  16.000,0",24/04/25 15:03
781739,Patio Mate de Ceramica con Bombilla,,"$  21.000,0",31/07/25 17:34
718342,Patio Pie de Hierro Alto,30300029,"$  59.000,0",06/02/25 15:47
718342,Patio Pie de Hierro Alto,30300029,"$  65.000,0",06/02/25 15:47
718479,Patio Pie de Hierro Bajo,30300030,"$  59.000,0",06/02/25 15:47
718479,Patio Pie de Hierro Bajo,30300030,"$  65.000,0",06/02/25 15:47
11583,Patio Plato para Maceta ,30300018,"$  9.800,0",06/02/25 15:47
11583,Patio Plato para Maceta ,30300018,"$  10.800,0",06/02/25 15:47
8846,Patio Retro Chica ,30300019,"$  18.300,0",06/02/25 15:47
8846,Patio Retro Chica ,30300019,"$  20.100,0",06/02/25 15:47
8845,Patio Retro Grande ,30300020,"$  40.100,0",06/02/25 15:47
8845,Patio Retro Grande ,30300020,"$  44.000,0",06/02/25 15:47
717741,Patio Vela ,30300027,"$  35.000,0",06/02/25 15:47
717741,Patio Vela ,30300027,"$  38.000,0",28/02/25 16:07
717741,Patio Vela ,30300027,"$  39.000,0",28/02/25 16:07
12618,Pau Babka Chocolate ,,"$  4.300,0",05/02/25 12:38
12618,Pau Babka Chocolate ,,"$  4.700,0",04/04/25 13:08
12618,Pau Babka Chocolate ,,"$  4.800,0",28/04/25 12:29
12618,Pau Babka Chocolate ,,"$  5.000,0",15/05/25 09:57
12618,Pau Babka Chocolate ,,"$  5.600,0",24/07/25 14:14
12618,Pau Babka Chocolate ,,"$  5.800,0",24/07/25 14:14
780823,Pau Budin de Algarroba Nuez y Manzana,,"$  4.800,0",28/04/25 12:29
780823,Pau Budin de Algarroba Nuez y Manzana,,"$  5.200,0",15/05/25 09:57
780823,Pau Budin de Algarroba Nuez y Manzana,,"$  5.800,0",15/05/25 09:57
780821,Pau Budin de Banana con Chips,,"$  4.800,0",28/04/25 12:29
780821,Pau Budin de Banana con Chips,,"$  5.200,0",15/05/25 09:57
780821,Pau Budin de Banana con Chips,,"$  5.800,0",15/05/25 09:57
717721,Pau Budin de Limon y Amapolas,,"$  4.300,0",05/02/25 12:38
717721,Pau Budin de Limon y Amapolas,,"$  4.700,0",04/04/25 13:08
717721,Pau Budin de Limon y Amapolas,,"$  4.800,0",28/04/25 12:29
717721,Pau Budin de Limon y Amapolas,,"$  5.200,0",15/05/25 09:57
717721,Pau Budin de Limon y Amapolas,,"$  5.800,0",15/05/25 09:57
780820,Pau Budin de Naranja y Zanahoria,,"$  4.800,0",28/04/25 12:29
780820,Pau Budin de Naranja y Zanahoria,,"$  5.200,0",15/05/25 09:57
780820,Pau Budin de Naranja y Zanahoria,,"$  5.800,0",15/05/25 09:57
781497,Pau Cakes Rosquitas Saladas 150g,,"$  4.200,0",07/07/25 13:26
718172,Pau Galletitas Proteicas,,"$  4.000,0",05/02/25 12:38
718172,Pau Galletitas Proteicas,,"$  4.200,0",04/04/25 13:08
718172,Pau Galletitas Proteicas,,"$  4.300,0",28/04/25 12:29
718172,Pau Galletitas Proteicas,,"$  4.400,0",15/05/25 09:57
718172,Pau Galletitas Proteicas,,"$  4.900,0",15/05/25 09:57
717720,Pau Mamul de nuez y agua de azahar ,,"$  5.300,0",05/02/25 12:38
717720,Pau Mamul de nuez y agua de azahar ,,"$  5.800,0",04/04/25 13:08
717720,Pau Mamul de nuez y agua de azahar ,,"$  6.100,0",15/05/25 09:57
717720,Pau Mamul de nuez y agua de azahar ,,"$  6.800,0",24/07/25 14:14
717720,Pau Mamul de nuez y agua de azahar ,,"$  7.200,0",24/07/25 14:14
780819,Pau Pan de Hamburguesa ,,"$  4.000,0",15/05/25 09:57
780819,Pau Pan de Hamburguesa ,,"$  4.500,0",15/05/25 09:57
11734,Pau Pan de Hamburguesa Semillas,,"$  3.400,0",05/02/25 12:38
11734,Pau Pan de Hamburguesa Semillas,,"$  3.900,0",04/04/25 13:08
11734,Pau Pan de Hamburguesa Semillas,,"$  4.000,0",15/05/25 09:57
11734,Pau Pan de Hamburguesa Semillas,,"$  4.500,0",15/05/25 09:57
11733,Pau Pan de Molde 100% integral,,"$  4.300,0",05/02/25 12:38
11733,Pau Pan de Molde 100% integral,,"$  4.700,0",04/04/25 13:08
11733,Pau Pan de Molde 100% integral,,"$  4.800,0",28/04/25 12:29
11733,Pau Pan de Molde 100% integral,,"$  5.200,0",15/05/25 09:57
11733,Pau Pan de Molde 100% integral,,"$  5.800,0",24/07/25 14:14
11733,Pau Pan de Molde 100% integral,,"$  6.000,0",24/07/25 14:14
780815,Pau Pan de Molde Calabaza,,"$  4.800,0",28/04/25 12:29
780815,Pau Pan de Molde Calabaza,,"$  5.200,0",15/05/25 09:57
780815,Pau Pan de Molde Calabaza,,"$  5.800,0",24/07/25 14:14
780815,Pau Pan de Molde Calabaza,,"$  6.000,0",24/07/25 14:14
780818,Pau Pan de Molde Centeno y Avena,,"$  4.800,0",28/04/25 12:29
780818,Pau Pan de Molde Centeno y Avena,,"$  5.200,0",15/05/25 09:57
780818,Pau Pan de Molde Centeno y Avena,,"$  5.800,0",24/07/25 14:14
780818,Pau Pan de Molde Centeno y Avena,,"$  6.000,0",24/07/25 14:14
780816,Pau Pan de Molde Koilich,,"$  4.800,0",28/04/25 12:29
780816,Pau Pan de Molde Koilich,,"$  5.200,0",15/05/25 09:57
780816,Pau Pan de Molde Koilich,,"$  5.800,0",24/07/25 14:14
780816,Pau Pan de Molde Koilich,,"$  6.000,0",24/07/25 14:14
780817,Pau Pan de Molde Proteico,,"$  4.800,0",28/04/25 12:29
780817,Pau Pan de Molde Proteico,,"$  5.200,0",15/05/25 09:57
780817,Pau Pan de Molde Proteico,,"$  5.800,0",24/07/25 14:14
780817,Pau Pan de Molde Proteico,,"$  6.000,0",24/07/25 14:14
780814,Pau Pan de Molde Semillas,,"$  4.800,0",28/04/25 12:29
